ArticleID|Topic|Reviews
80401292|Versatility|"1. **Kallax is very versatile**. We have sevaral Kallax units with various configurations and we love them all. They are decorative yet very practical shelving units for storage of anything with the insertable dividers, cabinet, drawers, baskets and boxes.
2. Not just for wine!. I actually used this in my craft room. I found some slimline clear storage bins that fit perfectly in each section. Love the versatility of their products!
3. So nice to have inserts available. I use these in my craft studio to hold smaller Totally Tiffany buddy bags and slide stash and stores. Great to maximize cube space storage
4. I love kallax. It’s my go to for organizing our space with style. Easy to assemble and very sturdy."
80401292|Appearance|"1.**Looks good.** I bought 2- I use one for wine, Prosecco, non alcoholic stuff and the other for water bottles. It **looks nice in my kitchen**. 
2.**Love it!.** Easiest ikea piece to assemble! I use it to store vinyl for each current project. It **looks great**.
3.**Love the Kallax system.** I’m kind of obsessed with the Kallax system overall and these inserts just add to my mania. I actually use these for shoe storage and they **work great!** 
4.**An Excellent Accessory.** I already owned the shelving units and with the Kallax, I was able to convert the unit spaces into a great looking and easily accessible wine rack. It **was a great solution with my limited space, and honestly it looks great**."
80401292|Value|"1. **Low value for price**. A bit upset as it’s chipped in two places while careful my putting it together. It has weight to it but it’s now ugly from the chips. It took some time to get it in the init. I also would like if it had a back without having to purchase a door. The unit being opened in the back means things can fall behind it. I purchased so I can put my kids Lego cars in it. 
2. **Not sure how I feel**. I thought I had these pieces push all the way in when putting this together so when I out it in my brand new kallax cube, it scratch the white up inside. So disappointing. There should be better instructions. I even used the padding on the edges that came with it but it still scratched the pain and now my shelve has scratch marks on it. I like the divider but not what it did to my new cubes. 
3. **Not worth the money**. I bought this to be a temporary TV stand as the one I want is several hundred dollars. In out of stock. Directions are not very helpful as there are no step-by-step. It took my daughter and I about an hour to put it together. My only complaint is there’s a black and white tape on the edges but I can’t seem to get off. It’s very ugly and distracts me from the beauty of the item."
80401292|Sturdiness|"1. **It has weight to it but it’s now ugly from the chips.** Low value for price. A bit upset as it’s chipped in two places while careful my putting it together. It took some time to get it in the init. I also would like if it had a back without having to purchase a door. The unit being opened in the back means things can fall behind it. I purchased so I can put my kids Lego cars in it. 
2. Very sturdy when inserted in. Very sturdy when inserted in the cube. Exactly what I needed. 
3. **It was a great solution with my limited space, and honestly it looks great.** An Excellent Accessory. I already owned the shelving units and with the Kallax, I was able to convert the unit spaces into a great looking and easily accessible wine rack. 
4. **Sturdy and well built.** I used this in my craft room and love it. Easy to assembly, sturdy and well built. I am going to buy another next time I am IKEA."
80401292|Organization|"1. **Many uses. I use these for storage other than wine!!!!** 
2.**I use this to store my coffee syrups and I love them!** 
3.**I use this to store. I use this to store my vinyl rolls. Perfect!**
4.**Functional. Multifunctional. Could be use for wine bottles but I use it for my craft room. Can store paper rolls, pens, scissors just anything.**"
29442615|Quality|"1. I love Kallax!. This product is great. It was super easy to assemble and the parts were **high quality** including wood dowels instead of plastic. I liked it so much that I've been back to IKEA to buy more of them since the first purchase.
2. Kallax. **Looks wonderful** in my living room and was easy to assemble :)
3.Always a good choice. My 2nd Kallax piece. A little patience and these units come together nicely. I love the addition of legs.
4.I love this Kallax, easy. I love this Kallax, easy to put together, easy to clean, roomy, most have"
29442615|Ease of Assembly|"1. I love Kallax!. This product is great. It was **super easy to assemble** and the parts were high quality including wood dowels instead of plastic. I liked it so much that I've been back to IKEA to buy more of them since the first purchase.
2. Kallax. **Looks wonderful in my living room and was easy to assemble :)** 
3.Always a good choice. My 2nd Kallax piece. A little patience and these units come together nicely. 
4.I love this Kallax, easy. I love this Kallax, easy to put together,..."
29442615|Patience|"1. Always a good choice. My 2nd Kallax piece. A little **patience** and these units come together nicely. I love the addition of legs.
2. I love this Kallax, easy. I love this Kallax, easy to put together, easy to clean, roomy, most have"
29442615|Roominess|"1.**I love this Kallax, easy. I love this Kallax, easy to put together, easy to clean, **roomy**, most have** 
2.**I love Kallax!. This product is great. It was super easy to assemble and the parts were high quality including wood dowels instead of plastic. I liked it so much that I've been back to IKEA to buy more of them since the first purchase.**"
29442615|Likability|"1. I love Kallax!. **I love Kallax!**. This product is great. It was super easy to assemble and the parts were high quality including wood dowels instead of plastic. I liked it so much that I've been back to IKEA to buy more of them since the first purchase.
2. Kallax. **Looks wonderful in my living room** and was easy to assemble :)
3. I love this Kallax, easy. **I love this Kallax**, easy to put together, easy to clean, roomy, most have
4. Always a good choice. My 2nd Kallax piece. A little patience and these units come together nicely. **I love the addition of legs**."
69442680|Quality|"1. I like it.. quite a bit.. Part of many new things renovating my condo. My piece is used as an old school stereo console. **Cube spaces perfect for LP storage, and speakers. Vintage components and lamp on top. I am more enamored by its function, **quality** and cost than it's reasonable / decent appearance. 
2. It's perfect for my vinyl/multi use purpose. I love that the cubes are PERFECT for vinyl. It is **nice and sturdy** and this grey/wood look combo is really nice. 
3. Well made!. This has to be the easiest piece of ikea furniture I put together thus far. The color is a perfect grey and light wood mix. It looks amazing in my space."
69442680|Ease of Assembly|"1. Built an entire wall of shelving!. We used 6 units and three bases and constructed an entire wall of shelving. We used heavy duty threaded c-clamps to securely connect each pair of units together and to connect the resulting “stacks” together. \n\nTo save assembly time we used TaskRabbit to do the assembly. **Well worth the $188 dollars. The Tasker did in two hours what would have taken us 6 hours.**
2. Built an entire wall of shelving!. We used 6 units and three bases and constructed an entire wall of shelving. We used heavy duty threaded c-clamps to securely connect each pair of units together and to connect the resulting “stacks” together. \n\nTo save assembly time we used TaskRabbit to do the assembly. **Well worth the $188 dollars. The Tasker did in two hours what would have taken us 6 hours.**
3. Well made!. This has to be the easiest piece of ikea furniture I put together thus far. **This has to be the easiest piece of ikea furniture I put together thus far.**"
69442680|Functionality|"1.**Works great for storage**. Also purchased the bins to go with it. If you want to hide your storage there are several different colors to pick from. 
2.It's perfect for my vinyl/multi use purpose. I love that the cubes are PERFECT for vinyl. It is nice and sturdy and this grey/wood look combo is really nice. 
3.I like it.. quite a bit.. Part of many new things renovating my condo. My piece is used as an old school stereo console. Cube spaces perfect for LP storage, and speakers. Vintage components and lamp on top. 
4.It looks amazing in my space. The only issue I had was with the base, or stand. No clear directions or holes to connect the base. I made it work."
69442680|Appearance|"1. I like it.. quite a bit.. Part of many new things renovating my condo. My piece is used as an old school stereo console. **Cube spaces perfect for LP storage, and speakers. Vintage components and lamp on top.** I am more enamored by its function, quality and cost than it's reasonable / decent **appearance**.
2. It's perfect for my vinyl/multi use purpose. I love that the cubes are PERFECT for vinyl. It is nice and sturdy and this grey/wood look combo is really nice. I like the white base, but am curious if the black would also look nice (**white was all they had in stock**).
3. Well made!. This has to be the easiest piece of ikea furniture I put together thus far. The color is a perfect grey and light wood mix. It looks amazing in my space."
69442680|Sturdiness|1. Built an entire wall of shelving!. We used 6 units and three bases and constructed an entire wall of shelving. We used heavy duty threaded c-clamps to securely connect each pair of units together and to connect the resulting “stacks” together. **To save assembly time we used TaskRabbit to do the assembly. Well worth the $188 dollars. The Tasker did in two hours what would have taken us 6 hours.**
69442680|Value|"1. Well worth the $188 dollars. The Tasker did in two hours what would have taken us 6 hours. 
2. Well worth the $188 dollars. The Tasker did in two hours what would have taken us 6 hours. 
3. I like it.. quite a bit.. Part of many new things renovating my condo. My piece is used as an old school stereo console. Cube spaces perfect for LP storage, and speakers. Vintage components and lamp on top. I am more enamored by its function, **quality and cost** than it's reasonable / decent appearance.
4. I think it's a great value for the price."
69442680|Color|"1. Kallax storage. Works great for storage of my fabric. Also purchased the bins to go with it. If you want to hide your storage there are several different **colors to pick from**.
2. I like it.. quite a bit.. Part of many new things renovating my condo. My piece is used as an old school stereo console. Cube spaces perfect for LP storage, and speakers. Vintage components and lamp on top. I am more enamored by its function, **quality and cost than it's reasonable / decent appearance**.
3. It's perfect for my vinyl/multi use purpose. I love that the cubes are PERFECT for vinyl. It is nice and sturdy and this grey/wood look combo is really nice. I like the white base, but am curious if the black would also look nice (**white was all they had in stock**).
4. Well made!. This has to be the easiest piece of ikea furniture I put together thus far. The **color is a perfect grey and light wood mix**. It looks amazing in my space."
69442680|Versatility|"1.**I like it.. quite a bit..** Part of many new things renovating my condo. My piece is used as an old school stereo console. Cube spaces perfect for LP storage, and speakers. Vintage components and lamp on top. I am more enamored by its function, **quality and cost** than it's reasonable / decent appearance.
2.It's perfect for my vinyl/multi use purpose. I love that the cubes are PERFECT for vinyl. It is nice and sturdy and this grey/wood look combo is really nice. I like the white base, but am curious if the black would also look nice (white was all they had in stock). I put some drawers and a horizontal divider in it and LOVE IT!
3.**Built an entire wall of shelving!.** We used 6 units and three bases and constructed an entire wall of shelving. We used heavy duty threaded c-clamps to securely connect each pair of units together and to connect the resulting “stacks” together.
4.Kallax storage. Works great for storage of my fabric. Also purchased the bins to go with it. If you want to hide your storage there are several different colors to pick from."
50454507|Quality|"1. Perfect find. I was looking for a shelf of some sort for my printer/extra office supplies. The Billy bookcases were much too narrow and the Kallax were too chunky for the space I needed it in. This cart is the perfect compromise! The Pudda baskets fit perfectly in the square compartments, and I’ve got spare paper, notebooks, etc on the shelves. The **quality was also surprising**; I’m used to most Ikea furniture coming with a super thin board you nail in to the back, but the back of this is sturdy and could certainly be exposed in the room.
2. Great product for extra space.. Good **quality at a great price**. Very handy
3. Handy rolling storage. Moderately easy to put together, **solid considering the materials**, rolls well. I bought it to store documents and files as it was much less expensive than a filing cabinet.
4. Nice piece of furniture. My daughter wanted this as a nightstand, as it offers plenty of storage, more than a traditional one. Easy to put together, and **solid**."
50454507|Ease of Assembly|"1.**Rolling Shelf Unit. Love the small and very well made rolling shelf to store things in my craft room! Easy to put together, too!**
2.Perfect find. I was looking for a shelf of some sort for my printer/extra office supplies. The Billy bookcases were much too narrow and the Kallax were too chunky for the space I needed it in. This cart is the perfect compromise! **Easy to put together**, too.
3.Great product for extra space.. Good quality at a great price. **Very handy**
4.Handy rolling storage. Moderately **easy to put together**, solid considering the materials, rolls well."
50454507|Appearance|"1.**It looks great in my. It looks great in my house. I painted it to match my wall color.**
2.Great Ravaror bookself. This item is neat and nicely crafted. It was easy to assemble, except for the holes marked for attaching the caster assembly. They had the punch mark, but lacked any pre-drilling, which made it impossible to get the screws to go into the product. Has to make starting pre-drilled holes enough to get the screw to attach properly.\n\nI love the fact it is raised off the floor and easily moved when needed. 
3.Nice piece of furniture. My daughter wanted this as a nightstand, as it offers plenty of storage, more than a traditional one. Easy to put together, and solid.\n\nShe absolutely loves it. 
4.Like it!. I love the oak appearance and how handy it is to move around. I liked this product enough to buy a 2nd one."
50454507|Functionality|"1. Rolling Shelf Unit. Love the small and very well made rolling shelf to store things in my craft room! Easy to put together, too! **Easy to put together, too!**
2.Perfect find. I was looking for a shelf of some sort for my printer/extra office supplies. The Billy bookcases were much too narrow and the Kallax were too chunky for the space I needed it in. This cart is the perfect compromise! **The Pudda baskets fit perfectly in the square compartments, and I’ve got spare paper, notebooks, etc on the shelves.**
3.Great product for extra space.. Good quality at a great price. Very handy **Very handy**
4.Handy rolling storage. Moderately easy to put together, solid considering the materials, rolls well. I bought it to store documents and files as it was much less expensive than a filing cabinet. **The top is the perfect size for my cat to stretch out and relax. My only wish is that the shelves were adjustable but that would have made it more expensive.**"
50454507|Value|"1. Perfect find. I was looking for a shelf of some sort for my printer/extra office supplies. The Billy bookcases were much too narrow and the Kallax were too chunky for the space I needed it in. This cart is the perfect compromise! The Pudda baskets fit perfectly in the square compartments, and I’ve got spare paper, notebooks, etc on the shelves. The **quality was also surprising; I’m used to most Ikea furniture coming with a super thin board you nail in to the back, but the back of this is sturdy and could certainly be exposed in the room**. Thanks for this piece, Ikea! Hopefully there will be a broader color range in the future. **Good quality at a great price**.
2. Great product for extra space.. **Good quality at a great price**. Very handy
3. Handy rolling storage. Moderately easy to put together, solid considering the materials, rolls well. I bought it to store documents and files as it was much less expensive than a filing cabinet. The top is the perfect size for my cat to stretch out and relax. My only wish is that the shelves were adjustable but that would have made it more expensive. **Much less expensive than a filing cabinet**
4. Like it!. I love the oak appearance and how handy it is to move around. I liked this product enough to buy a 2nd one. **Good clean store**"
50454507|Portability|"1.Rolling Shelf Unit. Love the small and very well made rolling shelf to store things in my craft room! **Easy to put together, too!** 
2.Perfect find. I was looking for a shelf of some sort for my printer/extra office supplies. The Billy bookcases were much too narrow and the Kallax were too chunky for the space I needed it in. This cart is the perfect compromise! The Pudda baskets fit perfectly in the square compartments, and I’ve got spare paper, notebooks, etc on the shelves. **The back of this is sturdy and could certainly be exposed in the room. Thanks for this piece, Ikea! Hopefully there will be a broader color range in the future.** 
3.Great product for extra space.. Good quality at a great price. **Very handy** 
4.Great Ravaror bookself. This item is neat and nicely crafted. It was easy to assemble, except for the holes marked for attaching the caster assembly. They had the punch mark, but lacked any pre-drilling, which made it impossible to get the screws to go into the product. **Has to make starting pre-drilled holes enough to get the screw to attach properly.**"
50454507|Storage|"1. Rolling Shelf Unit. Love the small and very well made rolling shelf to store things in my craft room! Easy to put together, too!
2. Perfect find. I was looking for a shelf of some sort for my printer/extra office supplies. The Billy bookcases were much too narrow and the Kallax were too chunky for the space I needed it in. This cart is the perfect compromise! The Pudda baskets fit perfectly in the square compartments, and I’ve got spare paper, notebooks, etc on the shelves.
3. Great product for extra space.. Good quality at a great price. Very handy
4. Handy rolling storage. Moderately easy to put together, solid considering the materials, rolls well. I bought it to store documents and files as it was much less expensive than a filing cabinet. The top is the perfect size for my cat to stretch out and relax."
50454507|Durability|"1. Perfect find. I was looking for a shelf of some sort for my printer/extra office supplies. The quality was also surprising; I’m used to most Ikea furniture coming with a super thin board you nail in to the back, but the back of this is sturdy and could certainly be exposed in the room. **Sturdy and could certainly be exposed in the room**.
2. Great product for extra space.. Good quality at a great price. **Very handy**.
3. Great Ravaror bookself. This item is neat and nicely crafted. It was easy to assemble, except for the holes marked for attaching the caster assembly. They had the punch mark, but lacked any pre-drilling, which made it impossible to get the screws to go into the product. **Solid considering the materials**.
4. Handy rolling storage. Moderately easy to put together, **solid considering the materials**, rolls well."
19189030|Quality|"There are no reviews that mention the topic ""Quality"" in this series."
19189030|Functionality|"Since there's only one review, I'll highlight the parts that mention ""Functionality"":

1. EKET Perfect for my Sewing Room Decor. We bought the shelves for **sewing room decor**. It was perfect."
19189030|Aesthetics|1. EKET Perfect for my Sewing Room Decor. We bought the shelves for sewing room decor. It was **perfect.** I wish I could post a picture for you all to see. Thank You IKEA
59442685|Quality|"1.Book shelf in family room. We are very pleased with this book shelf and black base stand. At first it seemed like it was too light weight to hold all our books, but it is loaded and we are very pleased with the outcome. (No direct mention of ""quality"", but implies satisfaction with the product's performance)
2.**Kallax 4 x 2.** Easy to assemble, **sturdy construction**. Wish the base stand came in matching color. 
3.John. Easy assembly, **well made** and a nice addition to my library!"
59442685|Ease of Assembly|"1. Book shelf in family room. We are very pleased with this book shelf and black base stand. At first it seemed like it was too light weight to hold all our books, but it is loaded and we are very pleased with the outcome.
2.**Kallax for record albums.** I like the kallax, especially with the riser. Easy to out rigger, but no matter how careful I am putting together flat pack there is always a “seam” that doesn’t quite align.
3.**Kallax 4 x 2.** Easy to assemble, sturdy construction. Wish the base stand came in matching color.
4.**John.** Easy assembly, well made and a nice addition to my library!"
59442685|Appearance|"1.Book shelf in family room. We are very pleased with this book shelf and **black base stand**. At first it seemed like it was too light weight to hold all our books, but it is loaded and we are very pleased with the outcome.
2.**Sleek & functional..** This unit was easy to assemble and looks sharp on the **stand**.
3.Kallax 4 x 2. **Easy to assemble**, sturdy construction. Wish the **base stand** came in matching color.
4.Kallax for record albums. I like the kallax, especially with the **riser**."
59442685|Functionality|"1. Book shelf in family room. We are very pleased with this book shelf and black base stand. At first it seemed like it was too light weight to hold all our books, but it is loaded and we are very pleased with the outcome. 
2.**Kallax for record albums.** I like the kallax, especially with the riser. Easy to out rigger, but no matter how careful I am putting together flat pack there is always a “seam” that doesn’t quite align. 
3.**Kallax 4 x 2.** Easy to assemble, sturdy construction. Wish the base stand came in matching color. 
4.**Sleek & functional..** This unit was easy to assemble and looks sharp on the stand."
59442685|Sturdiness|"1. Book shelf in family room. We are very pleased with this book shelf and black base stand. At first it seemed like it was too light weight to hold all our books, but it is loaded and we are very pleased with the outcome. 
	* **sturdy construction**

2. Kallax 4 x 2. Easy to assemble, **sturdy construction**. Wish the base stand came in matching color. 

3. John. Easy assembly, well made and a nice addition to my library! 
	* **well made**

4. Sleek & functional.. This unit was easy to assemble and looks sharp on the stand."
59442685|Color Options|"1.**Kallax 4 x 2.** Easy to assemble, sturdy construction. **Wish the base stand came in matching color.**
2.**Great item. But many time’s.** Great item. But many time’s different options are not in stock"
59442685|Availability|1. Great item. But many time’s. **Great item. But many time’s different options are not in stock**
59442685|Durability|"1.Book shelf in family room. We are very pleased with this book shelf and black base stand. At first it seemed like it was too light weight to hold all our books, but it is loaded and we are very pleased with the outcome.
	* No explicit mention of ""durability"", but the reviewer mentions the bookshelf being ""loaded"" and still standing well, implying it's sturdy.

2.Kallax 4 x 2. Easy to assemble, **sturdy construction**. Wish the base stand came in matching color.
	* **Sturdy construction** explicitly mentions durability.

3.John. Easy assembly, well made and a nice addition to my library!
	* **Well made** implies durability.

4.Sleek & functional.. This unit was easy to assemble and looks sharp on the stand.
	* No explicit mention of ""durability"", but the reviewer mentions the unit being ""easy to assemble"" and looking ""sharp"", which could imply durability."
49442676|Quality|"1. **Love it. Quality all the way** 
2.**A solid piece in value. A solid piece in value and aesthetics.** 
3.Elevated look - Practical Storage. I WISH I could have purchased the natural wood, but alas Ikea is perpetually out so we went with white. It elevates the Kallax literally and figuratively. Because of the **quality of Ikea**, the Kallax will be used and reused for many years as our needs change. 
4.**I love it!. I love it!**"
49442676|Ease of Assembly|"1.**Instructions clearly not written to go together- look at BOTH!!.** Love the unit, but I’m extremely irritated that the instructions for the shelving unit say nothing about the underframe requiring four of the larger bolts from the unit to come out so the brackets can be installed. That information is in the instructions for the underframe. I have problems with dexterity and am none too happy about doing the work of getting those bolts in securely just to turn around and have to do it again. **Otherwise, lovely storage unit.**
2.**Perfect fit!.** I bought this as a tv stand for the guest room. I added storage cubes below and put books and a few other decorative items on the top row. The additional stand was a great addition to give it a nice touch.
3.**Looks really nice..** This shelf compliments my other office furniture and is very versatile. I decided to add inserts for more functionality, but could have easily used without them. **Not too hard to put together.**
4.**Assembly.** You really have to follow the procedures. It took us 2 hours to assemble the first shelf because we followed the guide halfway from the beginning. Since we needed to assemble 3 more shelves, we reviewed the manual again and it took us 20 minutes completing each shelf."
49442676|Versatility|"1.**Looks really nice..** This shelf compliments my other office furniture and is very versatile. I decided to add inserts for more functionality, but could have easily used without them. Not too hard to put together.
2.**Kallax.** I am using this as a large ironing board in my sewing room! Love that it fits the large iron pad and I have storage below instead of wasted space. This product went together quickly and easy enough for me to handle myself.
3.**Versatile.** I purchased the KALLAX storage for my office space. I particularly like that it can be horizontal or vertical and I can raise it up on legs. Mine is horizontal with leg base. The best part is being able to choose from several different inserts in to the cube openings to accomodate all my office storage needs (drawers, shelves, pull out bins, etc.)
4.**Love It!!!.** This is set up in my Craft Room and is working perfectly for holding my papers and also hiding some things with the use of the Kallax Drawer & Cabinet Door inserts. I love that its off the ground, too."
49442676|Sturdiness|"1.**Love the unit, but I’m extremely irritated that the instructions for the shelving unit say nothing about the underframe requiring four of the larger bolts from the unit to come out so the brackets can be installed. That information is in the instructions for the underframe. I have problems with dexterity and am none too happy about doing the work of getting those bolts in securely just to turn around and have to do it again.** **Otherwise, lovely storage unit. Tip over hardware is a lot better than the old plastic kits and the wide variety of inserts add more functionality.**
2.**Kallax. I am using this as a large ironing board in my sewing room! Love that it fits the large iron pad and I have storage below instead of wasted space. This product went together quickly and easy enough for me to handle myself.**
3.**Great value. Great value**
4.**Elevated look - Practical Storage. I WISH I could have purchased the natural wood, but alas Ikea is perpetually out so we went with white. It elevates the Kallax literally and figuratively. Because of the quality of Ikea, the Kallax will be used and reused for many years as our needs change.**"
49442676|Functionality|"1.**Love the unit, but I’m extremely irritated that the instructions for the shelving unit say nothing about the underframe requiring four of the larger bolts from the unit to come out so the brackets can be installed.** That information is in the instructions for the underframe. I have problems with dexterity and am none too happy about doing the work of getting those bolts in securely just to turn around and have to do it again. **Also would have appreciated one of the screwdrivers with 90 degree bends for getting the underframe screws in.** Otherwise, lovely storage unit. Tip over hardware is a lot better than the old plastic kits and the wide variety of inserts add more functionality.
2.**Great value. Great value** I decided to add inserts for more functionality, but could have easily used without them. Not too hard to put together.
3.**I needed an additional piece.** I appreciate the consistency. They look wonderful together.
4.**Absolutely love this system!!. So easy to assemble, clean and efficient for any room.**"
49442676|Value|"1. **A solid piece in value. A solid piece in value and aesthetics.**
2. **Great value.** 
3. **Exactly what I expected. Good. Exactly what I expected. Good value**
4. **Elevated look - Practical Storage. I WISH I could have purchased the natural wood, but alas Ikea is perpetually out so we went with white. It elevates the Kallax literally and figuratively. Because of the quality of Ikea, the Kallax will be used and reused for many years as our needs change.**"
49442676|Aesthetics|"1. Looks really nice.. This shelf compliments my other office furniture and is very versatile. I decided to add inserts for more functionality, but could have easily used without them. Not too hard to put together. (**Looks really nice**)
2. Love it. Quality all the way (**Love it**)
3. Kitchen island!!. I put two of these kallax cubes together to create a kitchen island. One side for kitchen storage and one side for other storage. Put a butcher block counter on top and it looks great. (**looks great**)
4. Elevated look - Practical Storage. I WISH I could have purchased the natural wood, but alas Ikea is perpetually out so we went with white. It elevates the Kallax literally and figuratively. Because of the quality of Ikea, the Kallax will be used and reused for many years as our needs change. (**Elevated look**)"
49442676|Durability|"1.**Love it. Quality all the way** 
2.**A solid piece in value. A solid piece in value and aesthetics.**
3.**Elevated look - Practical Storage. I WISH I could have purchased the natural wood, but alas Ikea is perpetually out so we went with white. It elevates the Kallax literally and figuratively. Because of the quality of Ikea, the Kallax will be used and reused for many years as our needs change.**
4.**Absolutely love this system!!. So easy to assemble, clean and efficient for any room.**"
70538846|Quality|"1. Well made, well designed. **Excellent quality shelf.** Really nice look with bamboo shelves and easy to assemble. This looks great in our living room.
2. Also good as a TV Stand if you don't want to put your TV at a too low position. The structure is **solid enough**. Assembling is OK. Although the structure is simple and clear, there are too many screws to put in. I finally forfeit one of them since I am sure it doesn't hurt at all without that screw.
3. Perfect low height bookshelf. Construction is very **solid and sturdy**, which is expected considering the price.
4. Love it!. I am really happy with this purchase. It was a good price and perfect for my needs."
70538846|Ease of Assembly|"1. Also good as a TV Stand if you don't want to put your TV at a too low position. I bought this as my TV Stand, because I don't want to put the TV at a too low position. It works well. **Assembling is OK.** Although the structure is simple and clear, there are too many screws to put in. I finally forfeit one of them since I am sure it doesn't hurt at all without that screw.
2. Perfect low height bookshelf. We had been on the lookout for some bookshelves that would fit below our windows. These were the exact perfect height. We bought two to spam the 8ft windows. **Easy to assemble and took less than 30 mins for each unit.**
3. Well made, well designed. Excellent quality shelf. Really nice look with bamboo shelves and **easy to assemble.** This looks great in our living room.
4. Beautiful and the perfect size. It fits our needs very well, **assembling was fairly straightforward**, and it looks great in our space."
70538846|Price|"1. Also good as a TV Stand if you don't want to put your TV at a too low position. I bought this as my TV Stand, because I don't want to put the TV at a too low position. It works well. **On Pricing perspective, a little expensive for $179.**
2. Perfect low height bookshelf. We had been on the lookout for some bookshelves that would fit below our windows. These were the exact perfect height. We bought two to spam the 8ft windows. Construction is very solid and sturdy, which is expected considering the **price**. I really like the look of how the meta grabs the shelf. Easy to assemble and took less than 30 mins for each unit. Would buy again"
70538846|Size|"1. **Also good as a TV Stand if you don't want to put your TV at a too low position.** I bought this as my TV Stand, because I don't want to put the TV at a too low position. It works well. The depth of the frame can hold a 55 inch Samsung S95B and a Bose S700 soundbar (it is not too slim to place a big TV with wide/deep stand).
2. Perfect low height bookshelf. We had been on the lookout for some bookshelves that would fit below our windows. These were the exact **perfect height**. We bought two to spam the 8ft windows.
3. Beautiful and the **perfect size**. It fits our needs very well, assembling was fairly straightforward, and it looks great in our space"
70538846|Design|"1. Also good as a TV Stand if you don't want to put your TV at a too low position. I bought this as my TV Stand, because I don't want to put the TV at a too low position. It works well. The depth of the frame can hold a 55 inch Samsung S95B and a Bose S700 soundbar (**the design is good enough to place a big TV with wide/deep stand**). The heights between the 3 boards are good enough to put Playstation 5 / Xbox game consoles vertically as well.
2. Perfect low height bookshelf. We had been on the lookout for some bookshelves that would fit below our windows. These were the exact perfect height. We bought two to spam the 8ft windows. The **construction is very solid and sturdy**, which is expected considering the price. I really like the look of how the meta grabs the shelf.
3. Well made, well designed. Excellent quality shelf. Really nice look with bamboo shelves and easy to assemble. This looks great in our living room. (**Well designed** and **excellent quality shelf**)
4. Beautiful and the perfect size. It fits our needs very well, assembling was fairly straightforward, and it looks great in our space."
70538846|Functionality|"1. Also good as a TV Stand if you don't want to put your TV at a too low position. I bought this as my TV Stand, because I don't want to put the TV at a too low position. It works well. The **depth of the frame can hold a 55 inch Samsung S95B and a Bose S700 soundbar** (it is not too slim to place a big TV with wide/deep stand). The heights between the 3 boards are good enough to put Playstation 5 / Xbox game consoles vertically as well. It is easy for us to have wires through (of course, not so good to hide those wires because there is no such a whole board at the back). The structure is solid enough. 
2. Perfect low height bookshelf. We had been on the lookout for some bookshelves that would fit below our windows. These were the exact perfect height. We bought two to spam the 8ft windows. **Construction is very solid and sturdy**, which is expected considering the price. I really like the look of how the meta grabs the shelf. Easy to assemble and took less than 30 mins for each unit. Would buy again
3. Well made, well designed. Excellent quality shelf. Really nice look with bamboo shelves and easy to assemble. This looks great in our living room.
4. Love it!. I am really happy with this purchase. It was a good price and **perfect for my needs**."
70538846|Solidity|"1. Also good as a TV Stand if you don't want to put your TV at a too low position. I bought this as my TV Stand, because I don't want to put the TV at a too low position. **The structure is solid enough**.
2. Perfect low height bookshelf. We had been on the lookout for some bookshelves that would fit below our windows. These were the exact perfect height. We bought two to spam the 8ft windows. **Construction is very solid and sturdy**, which is expected considering the price.
3. Well made, well designed. Excellent quality shelf. Really nice look with bamboo shelves and easy to assemble. This looks great in our living room. (No specific mention of solidity, but implies quality and sturdiness)
4. Beautiful and the perfect size. It fits our needs very well, assembling was fairly straightforward, and it looks great in our space. (No specific mention of solidity, but implies sturdiness and quality)"
70538846|Appearance|"1. Also good as a TV Stand if you don't want to put your TV at a too low position. I bought this as my TV Stand, because I don't want to put the TV at a too low position. It works well. **The look is good enough to put Playstation 5 / Xbox game consoles vertically as well**. It is easy for us to have wires through (of course, not so good to hide those wires because there is no such a whole board at the back). **The structure is solid enough**. 
2.Perfect low height bookshelf. We had been on the lookout for some bookshelves that would fit below our windows. These were the exact perfect height. We bought two to spam the 8ft windows. **Construction is very solid and sturdy, which is expected considering the price**. I really like the look of how the meta grabs the shelf. Easy to assemble and took less than 30 mins for each unit. Would buy again
3.Well made, well designed. Excellent quality shelf. **Really nice look with bamboo shelves and easy to assemble**. This looks great in our living room.
4.Beaautiful and the perfect size. It fits our needs very well, assembling was fairly straightforward, and it looks great in our space"
19442654|Ease of Assembly|1. **easy to assemble**.. looks great
19442654|Appearance|"1. **easy to assemble.. looks great**
2. **Great shelve. Great shelve**"
29481701|Quality|"1.**Well-built and thought out.** We set ours up vertically. The hardware kit comes with two shelf braces, so the table doesn't rely too heavily on the wood shelf it's mounted on. The bookshelf also comes with wall anchors which I highly recommend if you have children using this. It was easy to install. Took a little bit of effort to level the legs. 
2.**WAY WAY sturdier and well built** than then the lame Walmart Better Homes and Garden version that I previously purchased and promptly returned."
29481701|Versatility|1.**Office Space (sans Bill Lumbergh). Versatile. Functional. 8 years and counting. KALLAX is a killer line.**
29481701|Functionality|"1.**Office Space (sans Bill Lumbergh). Versatile. Functional. 8 years and counting. KALLAX is a killer line.**
2.Nice Craft Table Option. Well-built and thought out. We set ours up vertically. The hardware kit comes with two shelf braces, so the table doesn't rely too heavily on the wood shelf it's mounted on. The bookshelf also comes with wall anchors which I highly recommend if you have children using this. It was easy to install. Took a little bit of effort to level the legs."
