ArticleID,Topic,Reviews
80401292,Value,"**Low value for price**. A bit upset as it’s chipped in two places while careful my putting it together. It has weight to it but it’s now ugly from the chips. It took some time to get it in the init. I also would like if it had a back without having to purchase a door. The unit being opened in the back means things can fall behind it. I purchased so I can put my kids Lego cars in it. | Awesome!!. I brought four of these. Three to use to hold bottles and one to use to hold my shoes. They go really well and fit perfectly inside the cubes. They are really easy to assemble. I will be getting me some more because they are able to hold nine pairs of shoes. I do wish they were a little cheaper; **however, they are worth every penny.**"
80401292,Sturdiness,"Fantastic for craft supplies!. This is **so so so handy for storing my** wool fiber I use for felting! It makes everything easily visible, organized, accessible and beautiful. Love it!| Kallax is very versatile . We have sevaral Kallax units with various configurations and we love them all. They are **decorative yet very practical shelving units for** storage of anything with the insertable dividers, cabinet, drawers, baskets and boxes.| An Excellent Accessory. I already owned the shelving units and with the **Kallax, I was able to convert the** unit spaces into a great looking and easily accessible wine rack. It was a great solution with my limited space, and honestly it looks great.| I love kallax. It’s my go to for organizing our space with style. Easy to **assemble and very sturdy.**"
80401292,Organization,"Fantastic for craft supplies!. This is so so so handy for storing my wool fiber I use for felting! It makes **everything easily visible, organized, accessible and beautiful**. Love it!| **Small items organizer**. While this may be used for wine, we opted to use this for my daughter’s dance clothes. It’s perfect so that each outfit (leotard plus matching tights or leggings) is in each of the cubbies. This way she can easily get her dance bag prepared herself.| **Bought this to organize my**. **Bought this to organize my** vinyl rolls. Perfect!| I love kallax. It’s my **go to for organizing our space with** style. Easy to assemble and very sturdy."
29442615,Quality,I love Kallax!. **This product is great**. It was super easy to assemble and the **parts were high quality including wood dowels** instead of plastic. I liked it so much that I've been back to IKEA to buy more of them since the first purchase.| **Always a good choice**. My 2nd Kallax piece. A little patience and these units come together nicely. I love the addition of legs.
29442615,Ease of Assembly,I love Kallax!. This product is great. It was **super easy to assemble and the parts** were high quality including wood dowels instead of plastic. I liked it so much that I've been back to IKEA to buy more of them since the first purchase.| Kallax. Looks wonderful in my living room and **was easy to assemble :)**
29442615,Patience,Always a good choice. My 2nd Kallax piece. **A little patience and these units** come together nicely. I love the addition of legs.
29442615,Roominess,"Kallax. Looks wonderful **in my living room and was easy** to assemble :)| I love this Kallax, easy. I love this Kallax, easy to put together, **easy to clean, roomy, most have**"
29442615,Likability,
69442680,Quality,"I like it.. quite a bit.. Part of many new things renovating my condo. My piece is used as an old school stereo console. Cube spaces perfect for LP storage, and speakers. Vintage components and lamp on top. I am more enamored **by its function, quality and cost than** it's reasonable / decent appearance."
69442680,Ease of Assembly,"Built an entire wall of shelving!. We used 6 units and three bases and constructed an entire wall of shelving. We used heavy duty threaded c-clamps to securely connect each pair of units together and to connect the resulting “stacks” together. 

**To save assembly time we used** TaskRabbit to do the assembly. Well worth the $188 dollars. The Tasker did in two hours what would have taken us 6 hours.| Built an entire wall of shelving!. We used 6 units and three bases and constructed an entire wall of shelving. We used heavy duty threaded c-clamps to securely connect each pair of units together and to connect the resulting “stacks” together. 

**To save assembly time we used** TaskRabbit to do the assembly. Well worth the $188 dollars. The Tasker did in two hours what would have taken us 6 hours."
69442680,Functionality,"I like it.. quite a bit.. Part of many new things renovating my condo. My piece is used as an old school stereo console. Cube spaces **perfect for LP storage, and speakers**. Vintage components and lamp on top. I am more **enamored by its function, quality and cost** than it's reasonable / decent appearance.| It's perfect for **my vinyl/multi use purpose**. I love that the cubes are PERFECT for vinyl. It is nice and sturdy and this grey/wood look combo is really nice. I like the white base, but am curious if the black would also look nice (white was all they had in stock). I put some drawers and a horizontal divider in it and LOVE IT!"
69442680,Appearance,"I like it.. quite a bit.. Part of many new things renovating my condo. My piece is used as an old school stereo console. Cube spaces perfect for LP storage, and speakers. Vintage components and lamp on top. I am more enamored by its function, quality and cost than it's **reasonable / decent appearance.**| It's perfect for my vinyl/multi use purpose. I love that the cubes are PERFECT for vinyl. It is nice and sturdy **and this grey/wood look combo is really** nice. I like the white base, but am curious if the **black would also look nice (white was** all they had in stock). I put some drawers and a horizontal divider in it and LOVE IT!| Well made!. This has to be the easiest piece of ikea furniture I put together thus far. The color is a perfect grey and light wood mix. **It looks amazing in my** space. The only issue I had was with the base, or stand. No clear directions or holes to connect the base. I made it work."
69442680,Sturdiness,"Built an entire wall of shelving!. We used 6 units and three bases and constructed an entire wall of shelving. We used heavy duty **threaded c-clamps to securely connect each pair** of units together and to connect the resulting “stacks” together. 

To save assembly time we used TaskRabbit to do the assembly. Well worth the $188 dollars. The Tasker did in two hours what would have taken us 6 hours.| Built an entire wall of shelving!. We used 6 units and three bases and constructed an entire wall of shelving. We used heavy duty **threaded c-clamps to securely connect each pair** of units together and to connect the resulting “stacks” together. 

To save assembly time we used TaskRabbit to do the assembly. Well worth the $188 dollars. The Tasker did in two hours what would have taken us 6 hours.| It's perfect for my vinyl/multi use purpose. I love that the cubes are PERFECT for vinyl. It **is nice and sturdy and this grey/wood** look combo is really nice. I like the white base, but am curious if the black would also look nice (white was all they had in stock). I put some drawers and a horizontal divider in it and LOVE IT!"
69442680,Value,"Built an entire wall of shelving!. We used 6 units and three bases and constructed an entire wall of shelving. We used heavy duty threaded c-clamps to securely connect each pair of units together and to connect the resulting “stacks” together. 

To save assembly time we used TaskRabbit to do the assembly. **Well worth the $188 dollars**. The Tasker did in two hours what would have taken us 6 hours.| Built an entire wall of shelving!. We used 6 units and three bases and constructed an entire wall of shelving. We used heavy duty threaded c-clamps to securely connect each pair of units together and to connect the resulting “stacks” together. 

To save assembly time we used TaskRabbit to do the assembly. **Well worth the $188 dollars**. The Tasker did in two hours what would have taken us 6 hours.| I like it.. quite a bit.. Part of many new things renovating my condo. My piece is used as an old school stereo console. Cube spaces perfect for LP storage, and speakers. Vintage components and lamp on top. I am more enamored by its **function, quality and cost than it's reasonable** / decent appearance."
69442680,Color,"Kallax storage. Works great for storage of my fabric. Also purchased the bins to go with it. If you want to hide your storage there **are several different colors to pick from.**| Well made!. This has to be the easiest piece of ikea furniture I put together thus far. **The color is a perfect** grey and light wood mix. It looks amazing in my space. The only issue I had was with the base, or stand. No clear directions or holes to connect the base. I made it work."
69442680,Versatility,
50454507,Quality,"Perfect find. I was looking for a shelf of some sort for my printer/extra office supplies. The Billy bookcases were much too narrow and the Kallax were too chunky for the space I needed it in. This cart is the perfect compromise! The Pudda baskets fit perfectly in the square compartments, and I’ve got spare paper, notebooks, etc on the shelves. **The quality was also surprising;** I’m used to most Ikea furniture coming with a super thin board you nail in to the back, but the back of this is sturdy and could certainly be exposed in the room. Thanks for this piece, Ikea! Hopefully there will be a broader color range in the future.| **Great product for extra space** . . **Good quality at a great** price. Very handy| Great Ravaror bookself. This item is neat and nicely crafted. It was easy to assemble, except for the holes marked for attaching the caster assembly. They had the punch mark, but lacked any pre-drilling, which made it impossible to get the screws to **go into the product**. Has to make starting pre-drilled holes enough to get the screw to attach properly.

I love the fact it is raised off the floor and easily moved when needed.| **Decent rolling shelf**. So far it is working out well, after just a couple of weeks. I wish the parts were better marked for constructing it."
50454507,Ease of Assembly,"Great Ravaror bookself. This item is neat and nicely crafted. It **was easy to assemble, except for the** holes marked for attaching the caster assembly. They had the punch mark, but lacked any pre-drilling, which made it impossible to get the screws to go into the product. Has to make starting pre-drilled holes enough to get the screw to attach properly.

I love the fact it is raised off the floor and easily moved when needed.| Cabinet. **Was easy to assemble instructions were ideal** we will buy more good clean store"
50454507,Appearance,"Perfect find. **I was looking for a shelf** of some sort for my printer/extra office supplies. The Billy bookcases were much too narrow and the Kallax were too chunky for the space I needed it in. This cart is the perfect compromise! The Pudda baskets fit perfectly in the square compartments, and I’ve got spare paper, notebooks, etc on the shelves. The quality was also surprising; I’m used to most Ikea furniture coming with a super thin board you nail in to the back, but the back of this is sturdy and could certainly be exposed in the room. Thanks for this piece, Ikea! Hopefully there will be a broader color range in the future.| **It looks great in my**. **It looks great in my** house. I painted it to match my wall color.| Like it!. I **love the oak appearance and how handy** it is to move around. I liked this product enough to buy a 2nd one."
50454507,Functionality,"Perfect find. I was looking for a shelf of some sort for my printer/extra office supplies. The Billy bookcases were much too narrow and the Kallax were too chunky for the space I needed it in. This cart is the perfect compromise! The Pudda baskets fit perfectly in the square compartments, and I’ve got spare paper, notebooks, etc on the shelves. **The quality was also surprising;** I’m used to most Ikea furniture coming with a super thin board you nail in to the back, but the back of this is sturdy and could certainly be exposed in the room. Thanks for this piece, Ikea! Hopefully there will be a broader color range in the future.| Great product for extra space . . **Good quality at a great** price. **Very handy**| **Handy rolling storage**. Moderately easy to put together, solid considering the materials, rolls well. I bought it to store documents and files as it was much less expensive than a filing cabinet. The top is the perfect size for my cat to stretch out and relax. My only wish is that the shelves were adjustable but that would have made it more expensive.| **Fits my needs.**. Easy to put together **and fits my needs.**"
50454507,Value,"Great product for extra space . . Good quality **at a great price**. Very handy| Nice piece of furniture. My daughter wanted this as a **nightstand, as it offers plenty of storage,** more than a traditional one. Easy to put together, and solid.

She absolutely loves it."
50454507,Portability,"Nice piece of furniture. My daughter wanted this as a nightstand, as it **offers plenty of storage, more than a** traditional one. Easy to put together, and solid.

She absolutely loves it.| **Practical**. Perfect fit| Perfect for small items rollable shelf unit. For me, this is a perfect little cabinet that I use in the computer room. Has wheels which are lockable too. Room for papers, catalogues and etc. **Very nice and practical.**"
50454507,Storage,"**Rolling Shelf Unit**. Love the small and very well made **rolling shelf to store things in my** craft room! Easy to put together, too!| Perfect find. I was **looking for a shelf of some sort** for my printer/extra office supplies. The Billy bookcases were much too narrow and the Kallax were too **chunky for the space I needed it** in. This cart is the perfect compromise! The Pudda baskets fit perfectly **in the square compartments, and I’ve got** spare paper, notebooks, etc on the shelves. The quality was also surprising; I’m used to most Ikea furniture coming with a super thin board you nail in to the back, but the back of this is sturdy and could certainly be **exposed in the room**. Thanks for this piece, Ikea! Hopefully there will be a broader color range in the future.| Great **product for extra space** . . Good quality at a great price. Very handy| **office storage**. This works well **in my office space**. I bought 2 and stacked them."
50454507,Durability,"Perfect find. I was looking for a shelf of some sort for my printer/extra office supplies. The Billy bookcases were much too narrow and the Kallax were too chunky for the space I needed it in. This cart is the perfect compromise! The Pudda baskets fit perfectly in the square compartments, and I’ve got spare paper, notebooks, etc on the shelves. The quality was also surprising; I’m used to most Ikea furniture coming with a super thin board you nail in to the back, but the back **of this is sturdy and could certainly** be exposed in the room. Thanks for this piece, Ikea! Hopefully there will be a broader color range in the future.| Great product for extra space . . **Good quality at a great** price. **Very handy**| **Handy rolling storage**. Moderately easy **to put together, solid considering the materials,** rolls well. I bought it to store documents and files as it was much less expensive than a filing cabinet. The top is the perfect size for my cat to stretch out and relax. My only wish is that the shelves were adjustable but that would have made it more expensive.| Cabinet. Was easy to **assemble instructions were ideal we will buy** more good clean store"
19189030,Quality,
19189030,Functionality,
19189030,Aesthetics,
59442685,Quality,
59442685,Ease of Assembly,"Kallax 4 x 2. **Easy to assemble, sturdy construction**. Wish the base stand came in matching color. | John. **Easy assembly** , well made and a nice addition to my library!| Sleek & functional.. This unit **was easy to assemble and looks sharp** on the stand."
59442685,Appearance,Sleek & functional.. This unit was easy **to assemble and looks sharp on the** stand.
59442685,Functionality,**Sleek & functional.**. This unit was easy to assemble and looks sharp on the stand.
59442685,Sturdiness,"Kallax 4 x 2. **Easy to assemble, sturdy construction**. Wish the base stand came in matching color. | **Sleek & functional.**. This unit was easy to assemble and looks sharp on the stand."
59442685,Color Options,"Kallax 4 x 2. Easy to assemble, sturdy construction. Wish the base stand **came in matching color**. "
59442685,Availability,Great item. But many time’s. Great item. But **many time’s different options are not in** stock
59442685,Durability,"Kallax 4 x 2. **Easy to assemble, sturdy construction**. Wish the base stand came in matching color. | **Sleek & functional.**. This unit was easy to assemble and looks sharp on the stand."
49442676,Quality,"Love it . **Quality all the way** | Looks really nice.. This shelf compliments my other office furniture and is very versatile. I decided to add **inserts for more functionality, but could have** easily used without them. Not too hard to put together.| Kallax. I am using this as a large ironing board in my sewing room! Love that it fits the large iron pad and I have storage below instead of wasted space. **This product went together quickly** and easy enough for me to handle myself.| **A solid piece in value**. **A solid piece in value** and aesthetics."
49442676,Ease of Assembly,"Perfect for board games. **Very easy to assemble, sturdy storage for** our collection of games.| Perfect for board games. **Very easy to assemble, sturdy storage for** our collection of games.| Kallax. Glad I **was able to assemble unit myself.**| Absolutely love this system!!. **So easy to assemble, clean and efficient** for any room."
49442676,Versatility,"Instructions clearly not written to go together- look at BOTH!!. Love the unit, but I’m extremely irritated that the instructions for the shelving unit say nothing about the underframe requiring four of the larger bolts from the unit to come out so the brackets can be installed. That information is in the instructions for the underframe. I **have problems with dexterity and am none** too happy about doing the work of getting those bolts in securely just to turn around and have to do it again. Also would have appreciated one of the screwdrivers with 90 degree bends for getting the underframe screws in.
Otherwise, lovely storage unit. Tip over hardware is a lot better than the old plastic kits and the wide variety of inserts add more functionality.| Looks really nice.. This shelf compliments my other office furniture **and is very versatile**. I decided to add inserts for more functionality, but could have easily used without them. Not too hard to put together.| Kallax. **Glad I was able to assemble unit** myself.| Looks really nice.. This shelf compliments my other office furniture **and is very versatile**. I decided to add inserts for more functionality, but could have easily used without them. Not too hard to put together."
49442676,Sturdiness,"Instructions clearly not written to go together- look at BOTH!!. Love the unit, but I’m extremely irritated that the instructions for the shelving unit say nothing about the underframe requiring four of the larger bolts from the unit to come out so the brackets can be installed. That information is in the instructions for the underframe. I have problems with dexterity and am none too happy about doing the work of getting **those bolts in securely just to turn** around and have to do it again. Also would have appreciated one of the screwdrivers with 90 degree bends for getting the underframe screws in.
Otherwise, lovely storage unit. Tip over hardware is a lot better than the old plastic kits and the wide variety of inserts add more functionality.| Looks really nice.. This shelf compliments my other office furniture and is very versatile. I decided to add **inserts for more functionality, but could have** easily used without them. Not too hard to put together.| Perfect for board games. Very **easy to assemble, sturdy storage for our** collection of games.| Kitchen island!!. I put two of these kallax cubes together to create a kitchen island. One side for kitchen storage and one side for other storage. Put a butcher block counter on top and it looks great. **Roomy, sturdy and attractive.**"
49442676,Functionality,"Instructions clearly not written to go together- look at BOTH!!. Love the unit, but I’m extremely irritated that the instructions for the shelving unit say nothing about the underframe requiring four of the larger bolts from the unit to come out so the brackets can be installed. That information is in the instructions for the underframe. I have problems with dexterity and am none too happy about doing the work of getting those bolts in securely just to turn around and have to do it again. Also would have appreciated one of the screwdrivers with 90 degree bends for getting the underframe screws in.
Otherwise, lovely storage unit. Tip over hardware is a lot better than the old plastic kits and the wide variety of **inserts add more functionality.**| Love it . **Quality all the way** | Looks really nice.. This shelf compliments my other office furniture and is very versatile. I decided to add **inserts for more functionality, but could have** easily used without them. Not too hard to put together.| Looks really nice.. This shelf compliments my other office furniture and is very versatile. I decided to add **inserts for more functionality, but could have** easily used without them. Not too hard to put together."
49442676,Value,"A **solid piece in value**. A **solid piece in value** and aesthetics.| Exactly what I expected. Good. Exactly what I expected. **Good value**| **Worth the price!**. Relatively easy to put together, looks awesome in my room - I may get another!| ****Great value****. ****Great value****"
49442676,Aesthetics,"**Looks really nice.**. This shelf compliments my other office furniture and is very versatile. I decided to add inserts for more functionality, but could have easily used without them. Not too hard to put together.| Kitchen island!!. I put two of these kallax cubes together to create a kitchen island. One side for kitchen storage and one side for other storage. Put a butcher block counter on **top and it looks great**. Roomy, sturdy and attractive.| A solid piece in value. A solid piece **in value and aesthetics.**| Worth the price!. Relatively easy **to put together, looks awesome in my** room - I may get another!"
49442676,Durability,"Instructions clearly not written to go together- look at BOTH!!. Love the unit, but I’m extremely irritated that the instructions for the shelving unit say nothing about the underframe requiring four of the larger bolts from the unit to come out so the brackets can be installed. That information is in the instructions for the underframe. I have problems with dexterity and am none too happy about doing the work of getting **those bolts in securely just to turn** around and have to do it again. Also would have appreciated one of the screwdrivers with 90 degree bends for getting the underframe screws in.
Otherwise, lovely storage unit. Tip over hardware is a lot better than the old plastic kits and the wide variety of inserts add more functionality.| Love it . **Quality all the way** | Looks really nice.. This shelf compliments my other office furniture and is very versatile. I decided to add **inserts for more functionality, but could have** easily used without them. Not too hard to put together.| Perfect for board games. Very **easy to assemble, sturdy storage for our** collection of games."
70538846,Quality,"**Also good as a TV** Stand if you don't want to put your TV at a too low position. I bought this as my TV Stand, because I don't want to put the TV at a too low position. It works well. The depth of the frame can hold a 55 inch Samsung S95B and a Bose S700 soundbar (it is not too slim to place a big TV with wide/deep stand). The heights between the **3 boards are good enough to put** Playstation 5 / Xbox game consoles vertically as well. It is easy for us to have wires through (of **course, not so good to hide those** wires because there is no such a whole board at the back). **The structure is solid enough**. 
Assembling is OK. Although the structure is simple and clear, there are too many screws to put in. I finally forfeit one of them since I am sure it doesn't hurt at all without that screw. Designers should simplify that more if possible.
On Pricing perspective, a little expensive for $179.| Perfect low height bookshelf. We had been on the lookout for some bookshelves that would fit below our windows. These were the exact perfect height. We bought two to spam the 8ft windows. **Construction is very solid and sturdy, which** is expected considering the price. I really like the look of how the meta grabs the shelf. Easy to assemble and took less than 30 mins for each unit. Would buy again| Well made, well designed. **Excellent quality shelf**. Really nice look with bamboo shelves and easy to assemble. This looks great in our living room.| Love it!. I am really happy with this purchase. **It was a good price and perfect** for my needs."
70538846,Ease of Assembly,"Also good as a TV Stand if you don't want to put your TV at a too low position. I bought this as my TV Stand, because I don't want to put the TV at a too low position. It works well. The depth of the frame can hold a 55 inch Samsung S95B and a Bose S700 soundbar (it is not too slim to place a big TV with wide/deep stand). The heights between the 3 boards are good enough to put Playstation 5 / Xbox game consoles vertically as well. It is easy for us to have wires through (of course, not so good to hide those wires because there is no such a whole board at the back). The structure is solid enough. 
**Assembling is OK**. Although the structure is simple and clear, there are too many screws to put in. I finally forfeit one of them since I am sure it doesn't hurt at all without that screw. Designers should simplify that more if possible.
On Pricing perspective, a little expensive for $179.| Perfect low height bookshelf. We had been on the lookout for some bookshelves that would fit below our windows. These were the exact perfect height. We bought two to spam the 8ft windows. Construction is very solid and sturdy, which is expected considering the price. I really like the look of how the meta grabs the shelf. **Easy to assemble and took less** than 30 mins for each unit. Would buy again| Well made, well designed. Excellent quality shelf. Really nice look with bamboo shelves **and easy to assemble**. This looks great in our living room.| Beautiful and the perfect size. It fits our **needs very well, assembling was fairly straightforward,** and it looks great in our space"
70538846,Price,"Also good as a TV Stand if you don't want to put your TV at a too low position. I bought this as my TV Stand, because I don't want to put the TV at a too low position. It works well. The depth of the frame can hold a 55 inch Samsung S95B and a Bose S700 soundbar (it is not too slim to place a big TV with wide/deep stand). The heights between the 3 boards are good enough to put Playstation 5 / Xbox game consoles vertically as well. It is easy for us to have wires through (of course, not so good to hide those wires because there is no such a whole board at the back). The structure is solid enough. 
Assembling is OK. Although the structure is simple and clear, there are too many screws to put in. I finally forfeit one of them since I am sure it doesn't hurt at all without that screw. Designers should simplify that more if possible.
On Pricing perspective, a little expensive for $179.| Perfect low height bookshelf. We had been on the lookout for some bookshelves that would fit below our windows. These were the exact perfect height. We bought two to spam the 8ft windows. Construction is very solid and sturdy, which is **expected considering the price**. I really like the look of how the meta grabs the shelf. Easy to assemble and took less than 30 mins for each unit. Would buy again| Love it!. I am really happy with this purchase. It **was a good price and perfect for** my needs."
70538846,Size,"Also good as a TV Stand if you don't want to put your TV at a too low position. I bought this as my TV Stand, because I don't want to put the TV at a too low position. It works well. The depth of the frame can hold a 55 inch Samsung S95B and a Bose S700 soundbar (it is not too slim **to place a big TV with wide/deep** stand). The heights between the 3 boards are good enough to put Playstation 5 / Xbox game consoles vertically as well. It is easy for us to have wires through (of course, not so good to hide those wires because there is no such a whole board at the back). The structure is solid enough. 
Assembling is OK. Although the structure is simple and clear, there are too many screws to put in. I finally forfeit one of them since I am sure it doesn't hurt at all without that screw. Designers should simplify that more if possible.
On Pricing perspective, a little expensive for $179.| **Perfect low height bookshelf**. We had been on the lookout for some **bookshelves that would fit below our windows**. These were **the exact perfect height**. We bought two to spam the 8ft windows. Construction is very solid and sturdy, which is expected considering the price. I really like the look of how the meta grabs the shelf. Easy to assemble and took less than 30 mins for each unit. Would buy again| Beautiful **and the perfect size**. It fits our needs very well, assembling was fairly straightforward, and it looks great in our space"
70538846,Design,"Also good as a TV Stand if you don't want to put your TV at a too low position. I bought this as my TV Stand, because I don't want to put the TV at a too low position. It works well. The depth of the frame can hold a 55 inch Samsung S95B and a Bose S700 soundbar (it is not too slim to place a big TV with wide/deep stand). The heights between the 3 boards are good enough to put Playstation 5 / Xbox game consoles vertically as well. It is easy for us to have wires through (of course, not so good to hide those wires because there is no such a whole board at the back). **The structure is solid enough**. 
Assembling is OK. **Although the structure is simple and** clear, there are too many screws to put in. I finally forfeit one of them since I am sure it doesn't hurt at all without that screw. **Designers should simplify that** more if possible.
On Pricing perspective, a little expensive for $179.| Perfect low height bookshelf. We had been on the lookout for some bookshelves that would fit below our windows. These were the exact perfect height. We bought two to spam the 8ft windows. **Construction is very solid** and sturdy, which is expected considering the price. I really like the look of how the meta grabs the shelf. Easy to assemble and took less than 30 mins for each unit. Would buy again| **Well made, well designed**. **Excellent quality shelf**. Really nice look with bamboo shelves and easy to assemble. This looks great in our living room."
70538846,Functionality,"Well made, well designed. **Excellent quality shelf**. Really nice look with bamboo shelves and easy to assemble. This looks great in our living room.| Love it!. I am really happy with this purchase. It was a good price and **perfect for my needs.**| Beautiful and the perfect size. **It fits our needs very well, assembling** was fairly straightforward, and it looks great in our space"
70538846,Solidity,
70538846,Appearance,"Perfect low height bookshelf. We had been on the lookout for some bookshelves that would fit below our windows. These were the exact perfect height. We bought two to spam the 8ft windows. Construction is very solid and sturdy, which is expected considering the price. I **really like the look of how the** meta grabs the shelf. Easy to assemble and took less than 30 mins for each unit. Would buy again| Well made, well designed. Excellent quality shelf. **Really nice look with bamboo shelves** and easy to assemble. **This looks great in our** living room.| Beautiful and the perfect size. It fits our needs very well, assembling was fairly **straightforward, and it looks great in our** space"
19442654,Ease of Assembly,
19442654,Appearance,easy to assemble.. **looks great**
29481701,Quality,Office Space (sans Bill Lumbergh). Versatile. **Functional**. 8 years and counting. KALLAX is a killer line.
29481701,Versatility,Office Space (sans Bill Lumbergh). **Versatile**. **Functional**. 8 years and counting. KALLAX is a killer line.
29481701,Functionality,Office Space (sans Bill Lumbergh). Versatile. **Functional**. 8 years and counting. KALLAX is a killer line.
29481701,Ease of Installation,
29481701,Durability,"Office Space (sans Bill Lumbergh). Versatile. **Functional**. 8 years and counting. KALLAX is a killer line.| Nice Craft Table Option. **Well-built and thought out**. We set ours up vertically. The hardware kit comes with two shelf braces, so the table doesn't rely too heavily on the wood shelf it's mounted on. The bookshelf also comes with wall anchors which I highly recommend if you have children using this. It was easy to install. Took a little bit of effort to level the legs. TIP: to start, lay the table face down with legs up and adjust the height of the legs to the shelf that you want to mount to. From there, when you flip it, you can adjust and level. All holes are pre-drilled for you except where the table bracket mounts to the shelf and where the braces will mount under each shelf, but the little screws are pretty well-self tapping. I piloted the first few and then found out I can just put pressure and turn them in manually. This **is WAY WAY sturdier and well built** than then the lame Walmart Better Homes and Garden version that I previously purchased and promptly returned."
40501892,Quality,"Wrong size!. I realize it must be difficult to actually write on a **website that a product is incompatible with** another product, but Ikea has accomplished this. Neither the short or long leg sets I bought work with either of my Kallax units. Terrible. Buyer beware.| NOT fit old Kallax shelf unit!!. I have two Kallax shelf units of the same size, measuring 30 3/8 by 57 7/8 inches, which I bought at different times. One is high gloss white, and the other one is regular white. The base legs can only be installed with the white unit, which I purchased about two years after the gloss white one. The part number 10081882/10081773, which is designed to connect the Kallax unit to the legs, is shorter and cannot reach the holes on the old high gloss Kallax unit. **but the product detail information here mentioned** it fit all KALLAX unit. which is not true!| Kallax. **LOVE this product from IKEA! By** using the stand for the Kallax shelving I was able to use this furniture in a more nontraditional way in my sewing room.| Storage Lift Up. We are pleased with the **height of the product and it's the** perfect lift up for our storage needs! "
40501892,Ease of Assembly,"Love it!. I love this stand for my Kallax shelf. It lifts it off of the floor and makes it look so much better. It’s very sturdy **and easy to assemble**. I going to buy more for my other rooms.| Kallax legs. Love it! I like my furnitures up off the floor so it’s easy to clean under it. **Easy to assemble**. Looks great.| Now I can vacuum under my shelf. **Jazzed! East assembly, sturdy, works well.**| Love it!. I love this stand for my Kallax shelf. It lifts it off of the floor and makes it look so much better. It’s very sturdy **and easy to assemble**. I going to buy more for my other rooms."
40501892,Appearance,"Love it!. I love this stand for my Kallax shelf. It lifts it off of the floor **and makes it look so much better**. It’s very sturdy and easy to assemble. I going to buy more for my other rooms.| Kallax legs. Love it! I like my furnitures up off the floor so it’s easy to clean under it. Easy to assemble. **Looks great.**| **Lightens visual weight**. The Kallax legs are perfect to add just a little height and getting it off the floor makes it seem **not so heavy visually**| Doesn't fit. Obviously I purchased this to get my Kallax up off the floor only to find out that this is longer and wider than my Kallax. My Kallax fits right down between the legs. I have the 8 **cube Kallax and looking at the website** it shows an 8 cube one sitting on the base. The joke is on me - the base is 58"" and my Kallax is only 51 3/4. I just assumed that the Kallax all had the same size base since it shows the 8 cube sitting on it. With the price of gas, I don't think it is wise to drive 2 hours to return a $20 item. Maybe I can repurpose it?"
40501892,Functionality,"NOT fit old Kallax shelf unit!!. I have two Kallax shelf units of the same size, measuring 30 3/8 by 57 7/8 inches, which I bought at different times. One is high gloss white, and the other one is regular white. The base legs can only be installed with the white unit, which I purchased about two years after the gloss white one. The part number 10081882/10081773, which is designed to connect the Kallax unit to the legs, is shorter and cannot reach the holes on the old high gloss Kallax unit. **but the product detail information here mentioned** it fit all KALLAX unit. which is not true!| Love the Kallax line!. I love this line. Very cute, affordable, easy to build **and so many uses**. I love that there is a metal stand now too.| **Helpful accessory**. Was pleased to discover that Kallax now had this base. Allowed us to raise up the cube wall and give it a little more height.| Everything you guys sell is. Everything you guys sell is **beautiful and good quality**"
40501892,Height,"**Wrong size!**. I realize it must be difficult to actually write on a website that a product is incompatible with another product, but Ikea has accomplished this. Neither the short or long leg sets I bought work with either of my Kallax units. Terrible. Buyer beware.| NOT fit old Kallax shelf unit!!. I have two Kallax shelf units **of the same size, measuring 30 3/8** by 57 7/8 inches, which I bought at different times. One is high gloss white, and the other one is regular white. The base legs can only be installed with the white unit, which I purchased about two years after the gloss white one. The part number 10081882/10081773, which is designed to connect the Kallax unit to the legs, is shorter and cannot reach the holes on the old high gloss Kallax unit. but the product detail information here mentioned it fit all KALLAX unit. which is not true!| Storage Lift Up. We are **pleased with the height of the product** and it's the perfect lift up for our storage needs! | Lightens visual weight. The Kallax legs are perfect to add **just a little height and getting it** off the floor makes it seem not so heavy visually"
40501892,Sturdiness,"Love it!. I love this stand for my Kallax shelf. It lifts it off of the floor and makes it look so much better. **It’s very sturdy and easy to** assemble. I going to buy more for my other rooms.| tv stand component. **sturdy and well made**| Kallax. LOVE this product from IKEA! By using the stand for the Kallax **shelving I was able to use this** furniture in a more nontraditional way in my sewing room.| Unfortunately, the unit is a. Unfortunately, the unit is a little wider (about 4 inches) than my Kallax, however I plan to keep it and drill my own holes so the unit **can sit more securely**. Despite the size difference, I love the way it looks."
40501892,Versatility,Kallax. LOVE this product from IKEA! By using the stand for the Kallax **shelving I was able to use this** furniture in a more nontraditional way in my sewing room.| Great to add to the book case to widen your possibilities!. Great to attach to the books case and makes **it even more versatile to use :)**| Excellent option.. The Kallax is great and this option makes **it even more versatile**. I had a spot with floor vents and I wanted a 4x1 Kallax shelf to go there. It fit perfectly and the legs made it so it didn't block the vents.| FINALLY!. This is a long overdue addition to the beloved Kallax series. **I was able to put a** kallax unit against the wall OVER a floor heating vent. It looks fantastic as a sideboard in my dining room.
